model,year,mileage,fuel,price
50,2009,128000,1,18800
50,2008,187300,3,17700
50,2007,156000,3,16400
50,2011,65000,3,37900
50,2008,243766,1,20900
50,2008,212645,3,23500
50,2007,249776,1,11999
50,2007,290000,1,12500
50,2012,93635,3,26900
50,2010,217830,1,25500
50,2011,89000,3,36900
50,2010,135000,3,31900
50,2008,183000,1,15500
50,2008,228000,1,14900
50,2008,133000,3,22300
50,2011,217000,1,24900
50,2011,28818,1,49938
50,2010,72000,3,28500
50,2007,258000,1,13700
50,2007,124000,3,16900
50,2007,251000,3,14900
50,2011,161000,3,31900
50,2010,178982,3,27999
50,2011,220000,4,30900
50,2009,125730,3,26000
50,2012,212000,1,29999
50,2009,164000,3,29900
50,2010,182000,3,24900
50,2011,179940,1,23900
50,2011,152000,3,33900
50,2007,110400,3,22200
50,2008,190000,3,18999
50,2008,117600,3,28900
50,2010,143000,3,29800
50,2011,124565,1,29900
50,2011,224000,1,25300
50,2008,158900,3,21500
50,2013,193600,3,29800
50,2007,160000,3,19900
50,2011,137000,3,32900
50,2008,173000,3,21900
50,2009,163890,3,23900
50,2007,179880,1,11300
50,2011,198000,1,22800
50,2011,173400,3,29900
50,2009,299000,1,12990
50,2011,98000,3,28400
50,2009,190000,1,22900
50,2007,278571,1,13000
50,2012,85500,3,36900
50,2009,186000,1,18500
50,2011,87316,3,34500
50,2011,131000,3,26700
50,2008,202000,3,24900
50,2012,189000,3,34900
50,2011,124500,4,39800
50,2012,145700,3,34900
50,2007,255000,3,16900
50,2011,215300,3,22500
50,2011,100243,3,29000
50,2011,135321,3,28000
50,2007,182833,3,20900
50,2010,124000,5,27900
50,2009,185000,1,18600
50,2009,197580,1,19500
50,2007,256000,1,14500
50,2008,224800,3,20500
50,2011,193000,3,29500
50,2010,193500,3,24500
50,2007,217000,1,16900
50,2010,182007,3,21000
50,2011,49000,3,42900
50,2010,199785,3,19999
50,2010,221435,3,24900
50,2011,168800,3,31990
50,2007,251000,1,12900
50,2011,262000,1,21900
50,2011,73074,3,27900
50,2009,171000,1,18900
50,2011,124243,3,25000
50,2009,128959,3,22000
50,2010,207000,1,22900
50,2013,155000,3,31999
50,2011,239000,1,21800
50,2010,237699,4,27777
50,2008,178000,3,17900
50,2008,176562,5,22000
50,2010,112000,3,30900
50,2009,125000,3,23500
50,2009,192000,3,23900
50,2007,145365,3,19900
50,2010,226000,5,27900
50,2007,157000,3,21900
50,2011,185000,4,33900
50,2007,177072,5,19800
50,2006,228000,1,19999
50,2008,195000,3,18900
50,2011,94000,4,39900
50,2013,131500,3,34900
50,2007,230000,1,14800
50,2009,161000,3,18700
50,2007,172430,1,17900
50,2008,210000,3,16999
50,2007,137000,3,18990
50,2010,182000,1,19900
50,2009,155529,3,25800
50,2008,239777,3,22900
50,2011,81499,3,34999
50,2008,126000,3,20900
50,2009,169000,1,18700
50,2011,140000,4,27900
50,2009,109000,3,18900
50,2012,124000,3,36900
50,2007,168790,1,15900
50,2007,258000,3,15500
50,2008,116967,3,26950
50,2008,119000,3,23900
50,2010,156255,3,21500
50,2012,197000,1,25900
50,2008,139700,1,24900
50,2010,179996,1,25000
50,2010,229000,3,25900
50,2008,216000,1,14900
50,2007,181995,3,15900
50,2010,139000,3,27900
50,2007,199000,1,17500
50,2009,172183,3,24900
50,2011,146000,3,26900
50,2007,148640,1,16000
50,2011,93321,1,31500
50,2007,83891,1,19000
50,2008,151908,3,20400
50,2009,161000,1,25500
50,2008,105730,3,20500
50,2011,119000,3,33900
50,2012,155000,3,32990
50,2008,144000,3,19600
50,2008,130000,3,22900
50,2010,150000,1,25500
50,2009,201000,1,13900
50,2008,76000,3,23500
50,2011,243900,3,25900
50,2012,134312,3,35900
50,2012,85575,3,38900
50,2011,198000,1,19900
50,2010,115000,3,33900
50,2009,135000,3,23500
50,2010,202000,3,25800
50,2008,222222,1,13500
50,2011,170000,3,28200
50,2010,100000,3,28500
50,2009,222000,3,21500
50,2009,155000,1,15900
50,2011,162000,3,27499
50,2007,248000,1,13900
50,2008,171323,3,17800
50,2007,190738,3,15000
50,2008,202300,3,17900
50,2007,165000,1,14999
50,2008,254794,3,19800
50,2012,150417,4,44000
50,2008,135600,3,20700
50,2009,240000,1,14000
50,2010,140045,3,28000
50,2008,230000,1,17500
50,2007,104000,3,23800
50,2007,182211,3,24900
50,2007,94100,3,15400
50,2007,179000,3,20300
50,2010,126000,3,25900
50,2008,183000,3,18600
50,2008,201200,1,18900
50,2011,209000,1,25900
50,2007,199000,3,19900
50,2008,168000,1,16500
50,2011,149000,3,31900
50,2007,204569,3,21400
50,2007,188000,3,19900
50,2007,199854,3,19600
50,2007,235000,1,14900
50,2011,101000,3,33700
50,2008,210012,3,18100
50,2010,101253,3,29900
50,2008,214000,1,16500
50,2007,198123,3,13999
50,2007,167000,1,22900
50,2011,202000,3,29900
50,2010,254512,1,24400
50,2009,74000,3,24850
50,2010,165000,3,22000
50,2007,173000,3,19900
50,2011,165000,1,17000
50,2008,225000,5,18000
50,2007,193000,3,14999
50,2012,173000,1,28900
50,2007,164365,3,19900
50,2007,126000,3,25900
50,2007,241000,1,17500
50,2009,237606,3,23900
50,2009,261000,1,21000
50,2010,134000,3,34500
50,2010,265857,1,21500
51,2005,250000,3,15999
51,2006,189000,3,18900
51,2007,278000,1,17990
51,2005,170001,3,16900
51,2004,531000,5,5500
51,2004,163671,3,14999
51,2006,216000,1,17000
51,2009,177000,1,17900
51,2006,219000,3,17900
51,2005,270000,1,14500
51,2007,142091,3,18500
51,2007,306000,1,13500
51,2004,195000,3,12900
51,2003,227600,3,13500
51,2007,232000,3,19900
51,2005,239000,5,15900
51,2008,285000,1,17500
51,2006,180000,3,16900
51,2007,255000,1,12500
51,2004,239000,3,7500
51,2008,279000,1,18000
51,2006,155500,3,18900
51,2003,325931,3,9000
51,2007,275000,1,13200
51,2005,312000,1,9900
51,2007,300000,1,13900
51,2004,330700,1,7000
51,2004,202950,3,29900
51,2004,304406,1,10999
51,2004,345678,3,16900
51,2005,176033,3,16800
51,2005,261300,1,10999
51,2007,308000,1,15900
51,2006,213200,3,16500
51,2007,330134,1,12500
51,2008,214210,3,25900
51,2004,135000,3,16990
51,2005,235000,3,15900
51,2007,180859,3,21500
51,2006,285325,1,10400
51,2007,236294,1,9000
51,2005,338500,1,9800
51,2006,167799,3,19900
51,2008,340000,1,14500
51,2005,217000,3,14990
51,2008,254700,3,17900
51,2007,153632,3,18999
51,2006,153231,3,18999
51,2004,271000,3,15499
51,2006,167541,1,13500
51,2005,202000,1,12999
51,2008,212184,3,26800
51,2006,140000,3,18500
51,2008,280000,1,15700
51,2007,329300,1,14900
51,2004,257914,3,9900
51,2006,164700,3,17500
51,2008,378500,3,15950
51,2005,224000,1,13900
51,2008,196000,3,18900
51,2004,216000,3,10800
51,2005,200267,3,19500
51,2003,235000,3,11900
51,2007,192431,1,14900
51,2005,239000,3,15700
51,2004,185000,3,20500
51,2007,384400,1,12900
51,2005,227000,1,9800
51,2005,168000,3,11999
51,2008,197000,1,18800
51,2007,322000,3,14999
51,2003,303206,1,7800
51,2008,213000,3,20900
51,2004,226900,3,10000
51,2003,246000,3,12000
51,2006,146500,3,19900
51,2006,218300,1,16000
51,2005,244000,1,12300
51,2003,265000,3,14500
51,2005,256548,3,16666
51,2007,219662,3,18900
51,2005,179000,3,17400
51,2007,282000,1,17500
51,2006,182000,3,19900
51,2007,131000,3,21700
51,2004,238000,1,9900
51,2006,265000,3,16900
51,2007,315000,1,12900
51,2006,233542,1,15600
51,2006,205000,3,19900
51,2005,169488,3,15900
51,2005,134000,3,19900
51,2004,307000,3,11070
51,2007,243785,3,18900
51,2005,183665,3,16800
51,2008,41738,1,49900
51,2006,255400,3,18500
51,2005,170000,3,16999
51,2007,291100,1,12500
51,2007,181000,1,14900
51,2006,212000,3,18500
51,2006,267890,1,14600
51,2008,241000,3,19600
51,2007,249000,3,18900
51,2009,150000,1,21900
51,2004,227457,3,13800
51,2003,147600,3,11800
51,2005,140000,3,17000
51,2004,175000,1,17500
51,2004,236000,3,14900
51,2009,370000,1,9900
51,2008,239000,3,22900
51,2007,94000,3,23999
51,2003,265393,1,9900
51,2005,260000,1,13600
51,2008,224000,1,16900
51,2007,232000,3,21900
51,2003,290000,3,9900
51,2005,265400,1,14900
51,2009,172983,3,31900
51,2007,292000,3,17900
51,2007,213000,1,18900
51,2005,220000,3,13900
51,2005,240000,1,13900
51,2008,291000,3,15500
51,2007,196950,3,19800
51,2003,407844,3,8979
51,2004,245000,3,8700
51,2007,299000,1,15700
51,2004,260000,3,14700
51,2007,326952,1,14900
51,2004,323000,1,11000
51,2008,220000,1,17990
51,2006,242000,5,17999
51,2005,276000,1,9800
51,2006,214000,3,18900
51,2004,194986,3,13499
51,2006,311000,1,13900
51,2004,369000,1,5999
51,2006,241000,1,11700
51,2005,165000,3,17900
51,2003,281000,1,10900
51,2003,265345,1,12900
51,2009,163531,3,23900
51,2004,315000,3,11500
51,2006,292000,1,13500
51,2003,198200,5,12800
51,2008,171500,1,21900
51,2008,312000,1,13999
51,2008,199000,3,20900
51,2003,236100,3,10900
51,2004,399000,1,6900
51,2009,215000,3,23900
51,2005,220000,3,15900
51,2005,199727,1,19500
51,2004,250600,1,9000
51,2005,275000,3,13900
51,2003,210000,1,10700
51,2005,220000,3,16999
51,2008,218000,3,19900
51,2005,353000,1,12500
51,2003,230000,3,16999
51,2006,230124,3,14800
51,2004,176215,1,14200
51,2003,300150,3,8900
51,2007,229000,1,15550
51,2005,221400,1,14600
51,2005,229000,3,15900
51,2005,122342,3,16900
51,2006,384000,3,9500
51,2005,210000,3,15700
51,2003,244000,1,10500
51,2007,249000,5,18500
51,2008,169000,3,20900
51,2004,312000,1,11000
51,2004,239000,1,12700
51,2008,228000,3,19900
51,2005,279083,1,14850
51,2003,338000,1,4900
51,2007,344000,1,9700
51,2007,237000,1,17800
51,2003,291000,3,11900
51,2007,245623,1,17500
51,2006,209000,1,14900
51,2004,294000,3,13900
51,2004,288000,5,14500
51,2007,188000,3,19700
51,2003,363406,3,9000
51,2007,249897,3,17990
51,2005,279000,3,10900
51,2005,234000,3,15900
51,2008,221000,3,22900
51,2008,269256,1,15499
51,2006,212000,3,17900
51,2004,226551,5,10800
51,2006,214000,3,14999
51,2006,223385,3,17700
51,2005,250000,3,12900
51,2003,245016,3,8900
51,2005,308100,1,12400
51,2004,173458,1,14900
51,2004,240000,1,13000
51,2005,398600,1,9250
51,2007,150000,1,11900
51,2005,256000,3,14900
51,2005,271600,1,10800
51,2008,159900,3,21500
51,2007,280000,1,15600
51,2007,210000,3,17790
51,2008,280234,1,15500
51,2006,186000,3,15990
51,2007,183550,3,21950
51,2003,300000,1,7300
51,2005,190000,3,13999
51,2004,280000,1,10500
51,2005,220000,3,15900
51,2008,293000,1,16200
51,2006,373000,1,11900
51,2004,151500,3,18500
51,2009,213255,1,20900
51,2007,217800,1,17800
51,2003,301458,1,8500
51,2003,112500,3,10750
51,2005,165000,3,16900
51,2007,220000,3,18900
51,2005,208550,3,16950
51,2004,198550,1,12600
51,2006,280000,1,17000
51,2003,164000,3,17500
51,2004,262000,5,11000
51,2005,204000,1,11900
51,2003,181000,3,14900
51,2007,165783,3,20900
51,2007,223914,1,13500
51,2006,197000,3,18900
51,2005,179550,3,16950
51,2004,224000,3,17500
51,2004,230000,3,18900
51,2007,215224,3,14900
51,2007,240000,1,12500
51,2008,232000,1,19200
51,2006,180525,1,19300
51,2004,164000,3,14600
51,2005,270000,1,11900
51,2006,205800,3,15700
51,2007,319561,1,12500
51,2006,255350,1,13000
51,2006,250000,1,15900
51,2006,250000,1,2599
51,2007,255000,1,14900
51,2003,214000,3,12500
51,2005,252979,3,17200
51,2007,270000,1,13500
51,2007,240000,1,16800
51,2004,256600,1,9800
51,2004,108500,3,18900
51,2009,262000,1,22900
51,2014,162259,1,40000
51,2019,79993,1,79700
51,2016,70000,3,64900
51,2010,124523,1,34000
51,2014,212592,5,39000
51,2017,98700,1,60500
51,2015,126000,3,62900
51,2012,224420,3,34900
51,2015,75339,5,67000
51,2012,138000,1,34300
51,2016,194000,1,46700
51,2015,63422,3,69900
51,2015,147206,1,51900
51,2011,204000,1,33900
51,2016,79000,3,75500
51,2010,215500,5,33500
51,2009,271217,3,26000
51,2010,246000,1,24990
51,2015,115651,3,67500
51,2016,93000,3,79900
51,2015,167000,1,59900
51,2016,86874,1,61500
51,2016,72531,3,72000
51,2011,91500,3,48900
51,2013,210000,3,45900
51,2011,197000,3,32500
51,2010,176000,3,28500
51,2011,202850,3,41900
51,2012,87697,3,46500
51,2012,99296,3,49500
51,2009,123528,3,32999
51,2009,231360,1,24900
51,2015,152416,1,50000
51,2011,187000,3,29900
51,2014,29560,3,52800
51,2014,144222,5,43500
51,2010,147000,1,33500
51,2011,291667,1,26000
51,2012,262200,3,32600
51,2009,194681,1,30000
51,2013,218000,1,38500
51,2017,89000,3,77490
51,2010,69603,3,40000
51,2017,93486,1,48001
51,2009,231960,5,37000
51,2012,335000,1,26500
51,2016,210245,1,49900
51,2018,96575,3,83900
51,2013,206000,1,32000
51,2014,162000,1,38900
51,2009,198950,3,32900
51,2013,178795,1,37500
51,2011,184000,3,28900
51,2015,204654,1,54900
51,2017,92239,3,69000
51,2009,246223,3,29900
51,2010,203000,3,32900
51,2011,249000,1,25900
51,2009,279000,1,22000
51,2009,270000,1,22500
51,2018,73270,1,77500
51,2012,129000,1,39999
51,2017,140000,1,66900
51,2009,111380,3,34999
51,2014,135000,3,54900
51,2010,310000,3,24900
51,2015,100000,3,52900
51,2016,114382,3,69000
51,2009,168436,1,28000
51,2012,138251,3,52900
51,2009,135827,3,30000
51,2009,177000,5,35800
51,2010,247000,1,21500
51,2011,98000,1,38500
51,2015,210000,1,42999
51,2010,210000,1,27900
51,2009,218001,3,29900
51,2009,355000,1,19900
51,2009,172000,3,35000
51,2018,87830,3,79900
51,2009,243000,1,19999
51,2011,250500,1,25500
51,2018,107377,3,83799
51,2018,99500,3,89900
51,2017,38000,3,97700
51,2014,231000,1,36900
51,2012,173000,3,43900
51,2011,359000,1,18900
51,2009,162121,3,36900
51,2013,181000,3,46900
51,2013,143711,1,46000
51,2013,133318,3,52000
51,2016,97000,5,58600
51,2010,115152,1,29777
51,2009,177121,3,35900
51,2010,225107,1,25000
51,2013,139910,1,47900
51,2011,100700,3,41999
51,2009,199999,3,36500
51,2013,134000,3,49900
51,2017,93486,1,52000
51,2017,114707,5,77500
51,2015,40178,1,59500
51,2017,124824,1,64000
51,2016,135731,3,62000
51,2009,144663,3,30000
51,2013,168000,1,38500
51,2012,112851,3,43900
51,2015,157000,1,64900
51,2012,79000,3,45900
51,2009,248200,1,23499
51,2012,235000,1,32500
51,2009,254000,3,36499
51,2018,140000,3,76500
51,2017,151124,1,54900
51,2011,266000,3,32900
51,2009,200000,3,32900
51,2018,61000,3,81900
51,2015,84519,3,63500
51,2010,249000,3,37800
51,2011,132500,1,31800
51,2018,50752,1,79900
51,2012,263108,1,31700
51,2018,59905,1,76900
51,2016,155000,1,56900
51,2018,46723,1,82900
51,2009,198950,1,25700
51,2009,195000,1,27500
51,2010,250000,3,33900
51,2011,225864,1,29900
51,2013,181000,3,39500
51,2015,189606,3,64900
51,2009,257000,3,28900
51,2017,87165,1,81900
51,2009,259000,1,24900
51,2018,20000,3,89800
51,2009,268043,1,21900
51,2011,219000,1,27900
51,2014,99621,3,51500
51,2016,68500,5,81500
51,2012,128890,3,45900
51,2009,208230,3,34900
51,2017,145102,3,57900
51,2010,119000,3,37800
51,2018,59738,3,84799
51,2017,84904,1,57799
51,2010,173185,1,24900
51,2018,89986,1,77799
51,2017,91419,1,56799
51,2018,101456,1,74799
51,2018,55655,3,86799
51,2017,33698,1,79799
51,2010,219000,3,34000
51,2014,40312,3,59900
51,2017,131998,1,66799
51,2017,40286,1,74799
51,2014,185600,3,47000
51,2012,130000,3,48999
51,2017,46086,1,79799
51,2018,108591,1,71799
51,2016,89000,1,68700
51,2016,97590,3,75900
51,2009,232000,3,30900
51,2011,305000,1,23900
51,2016,169991,3,64800
51,2012,208000,3,43900
51,2014,129179,3,52900
51,2009,270458,3,29800
51,2018,40233,3,89799
51,2016,137768,3,67900
51,2017,63000,3,89900
51,2012,163928,3,44900
51,2010,223000,1,28900
51,2012,191200,3,43900
51,2009,287862,1,18900
51,2009,166000,1,25900
51,2009,289000,1,21900
51,2010,166000,3,34999
51,2017,37854,3,69900
51,2018,162055,1,68100
51,2013,277500,1,35055
51,2011,85000,1,44000
51,2013,23,1,82410
51,2012,28131,1,78105
51,2012,233703,1,33900
51,2016,105495,3,52900
51,2016,166584,3,69800
51,2017,71900,3,74900
51,2016,66000,3,92500
51,2016,130500,3,65000
51,2010,233924,3,31000
51,2009,183000,5,34500
51,2014,215000,1,40000
51,2017,63000,3,66000
51,2009,277000,1,20500
51,2017,53000,3,77900
51,2009,246183,1,23500
51,2013,211440,3,44000
51,2013,145000,3,45900
51,2009,238000,3,34900
51,2009,264223,3,25900
51,2012,244063,1,28800
51,2009,233000,1,27500
51,2018,95500,3,83640
51,2018,126374,3,81900
51,2018,156267,1,69900
51,2012,199362,1,33900
51,2011,208000,3,36996
51,2017,141900,1,51900
51,2017,96310,3,71900
51,2017,124195,1,69000
51,2010,224000,3,32500
51,2010,180000,1,28300
51,2009,186682,1,34900
51,2015,109300,1,59900
51,2012,148463,3,44999
51,2017,85000,3,74900
51,2011,228000,1,26900
51,2016,104255,1,64900
51,2016,123000,1,44500
51,2015,53000,3,63000
51,2009,198000,1,24500
51,2016,49000,3,59900
51,2010,260000,1,27900
51,2009,200078,3,26900
51,2018,97943,3,78900
51,2016,125900,3,69900
51,2017,97076,3,59900
51,2015,76000,3,59900
51,2017,60673,1,79900
51,2016,145000,1,63900
51,2016,52000,3,69899
51,2012,160145,1,36900
51,2015,109300,5,52900
51,2015,127000,1,57000
51,2012,293220,5,35900
51,2011,200000,1,27500
51,2018,78160,1,79799
51,2011,268000,1,24777
51,2013,37697,1,82410
51,2014,18,3,82410
51,2010,112656,1,35000
51,2014,14,1,82410
51,2018,120300,1,68900
51,2011,208000,1,29900
51,2013,131000,1,31800
51,2010,190000,3,33500
51,2016,179922,3,68900
51,2018,110000,3,89900
51,2016,108954,1,65000
51,2018,115700,3,74900
51,2016,70500,3,56500
51,2009,260000,3,25500
51,2016,105047,1,73900
51,2012,180000,3,38500
51,2012,180000,3,38500
51,2010,216000,3,29900
51,2018,77000,1,75900
51,2012,201000,1,29999
51,2016,225000,1,47600
51,2012,143345,3,48800
51,2009,194000,3,35900
51,2017,109632,1,50000
51,2011,199000,1,29900
51,2014,120580,5,59900
51,2012,160703,3,39900
51,2011,308000,3,32500
51,2018,69800,5,99500
51,2009,283987,1,23000
51,2014,177667,1,40900
51,2016,134100,1,57900
51,2017,81864,1,74900
51,2013,72200,1,44500
51,2009,299123,3,24900
51,2013,18,1,82410
51,2013,201055,3,46900
51,2009,133200,3,35900
51,2009,284000,1,26500
51,2010,251000,1,30000
51,2011,252671,1,23900
51,2014,204272,3,47500
51,2016,43700,3,73900
51,2009,104470,3,30000
51,2014,190000,1,38300
51,2016,17000,3,82500
51,2018,34000,3,97900
51,2017,63000,3,78800
51,2016,82747,3,76900
51,2017,189964,1,57900
51,2018,54066,3,89900
51,2009,207000,1,24500
51,2014,105216,3,49900
51,2016,62000,3,65900
51,2009,210566,1,34800
51,2017,87210,1,76900
51,2017,79178,3,82900
51,2010,257000,1,23900
51,2012,282600,1,34950
51,2009,220447,1,25900
51,2018,31944,3,96000
51,2018,42000,3,92900
51,2018,81000,1,74700
51,2013,196800,1,37500
51,2009,212864,1,26600
51,2012,239000,3,39900
51,2017,84500,1,62500
51,2012,220000,3,36900
51,2010,188300,3,34500
51,2013,101926,1,43500
51,2012,140000,3,42999
51,2018,147400,3,79900
51,2018,66642,3,63900
51,2011,293956,1,30000
51,2011,170000,3,40700
51,2013,177100,3,49900
51,2012,297000,5,39000
51,2017,59155,3,81900
51,2016,135470,1,71900
51,2013,243000,1,37900
51,2016,63200,5,74900
51,2018,180000,1,66297
51,2012,81900,3,55900
51,2015,190000,1,48500
51,2012,92000,3,42900
51,2009,312745,1,21000
51,2009,190000,1,22900
51,2016,259126,1,43900
51,2017,71001,3,85000
51,2009,280000,1,21900
51,2009,181000,1,23800
51,2012,236000,1,24800
51,2011,259000,1,25500
51,2014,215000,1,41500
51,2014,120198,3,48800
51,2009,147276,3,34990
51,2016,164230,1,50900
51,2009,287000,1,22700
51,2010,212000,3,32500
51,2018,83000,1,99900
51,2010,259000,1,25900
51,2009,115036,3,34900
51,2009,244000,1,21900
51,2010,214096,3,28900
51,2009,222000,3,32900
51,2011,262745,1,24900
51,2017,179200,3,69900
51,2017,80000,3,76899
51,2017,134163,1,69900
51,2014,121601,1,44900
51,2017,138000,3,67500
51,2012,111150,5,55900
51,2016,185499,1,59600
51,2017,123000,1,72900
51,2016,180000,1,57999
51,2017,148812,1,67901
51,2014,102744,3,51900
51,2012,112200,3,48800
51,2009,191000,1,32900
51,2016,169400,1,54900
51,2011,288962,1,25490
51,2009,150000,3,34900
51,2012,185000,3,45900
51,2016,139990,1,62900
51,2017,149959,3,66900
51,2016,82207,3,70000
51,2017,263073,3,59900
51,2017,120708,3,68900
51,2017,188772,1,58400
51,2010,278000,1,26300
51,2018,51000,5,99000
51,2014,150000,3,43000
51,2013,328000,1,29999
51,2009,189000,3,31900
51,2018,120152,3,76900
51,2017,38000,3,97700
51,2015,141045,3,65900
51,2013,180000,3,38900
51,2009,243000,1,19999
51,2009,206000,3,31900
51,2015,132459,1,62900
51,2016,69000,1,68900
51,2015,157000,3,54900
51,2013,174000,3,45900
51,2009,187755,1,30000
51,2011,245000,1,25900
51,2011,96295,1,35000
51,2017,72400,3,65900
51,2015,80000,1,55500
51,2011,264000,1,25900
51,2009,201345,3,34700
51,2016,80000,1,65000
51,2010,150000,1,25999
51,2016,89876,1,54000
51,2014,206570,1,37600
51,2014,155000,1,38500
51,2010,212856,3,30900
51,2010,285834,1,25500
51,2009,156434,3,39900
51,2009,323060,1,22999
51,2016,113489,3,67900
51,2017,158615,1,62900
51,2015,78065,3,69900
51,2014,82000,3,62000
51,2012,226000,1,29900
51,2017,129867,1,72000
51,2016,163000,1,52700
51,2018,122316,3,86900
51,2016,165700,1,57600
51,2017,130360,3,66900
51,2018,102689,3,91900
51,2018,96245,3,91900
51,2018,124221,3,91900
51,2014,134646,3,56800
51,2016,74000,3,73500
51,2016,144260,1,59900
51,2016,72000,3,69900
51,2018,64500,1,79900
51,2014,254000,1,34500
51,2009,261614,1,25900
51,2009,270000,1,24900
51,2017,128095,1,74900
51,2010,238000,3,30900
51,2009,354670,1,17999
51,2012,235780,1,33900
51,2017,165500,1,52700
51,2009,246000,3,36900
51,2018,98564,1,75000
51,2012,231000,1,33900
51,2013,126000,3,54700
51,2015,123792,1,49900
51,2011,214000,3,31900
51,2009,242000,3,27900
51,2010,161000,3,34900
51,2008,147128,1,34000
51,2017,109632,1,52000
